,"tsregres{avg_trade_quote,avg_trade_size,720}",time,"tscov{quote_volume,volume_ratio,720}","tscorr{taker_buy_quote_volume,volume_ratio,360}","tscov{volume,volume_ratio,720}","neg{tsmean{close,10}}","tscorr{taker_buy_volume,volume_ratio,360}","neg{tscov{quote_volume,taker_buy_ratio,720}}","neg{tsregres{taker_buy_quote_volume,tspct{close,720},360}}"
35,0.2832803637794633,2025-07-06,0.13948004058076738,0.4892249717379074,0.1403340164780783,0.2106329608847917,0.4898627850408033,0.15790872607099135,0.33254481576909406
36,0.38795200003773295,2025-07-07,0.5176141975674566,0.07079512107782883,0.518007367012332,0.5139243803313389,0.07105127782974656,0.3632220103643827,0.14208392497293154
37,0.3181340978998231,2025-07-08,-0.13369094669265172,0.43569642708753553,-0.137036899256958,0.7188361570709676,0.4344261419172247,0.2521867125904574,-0.05399857123054572
38,0.2743115695750343,2025-07-09,0.1760864185985561,0.3204924607471263,0.17408986902702264,0.20265137776640493,0.3237395260081926,0.10912341299261027,0.2722663310849953
39,-0.23989301521137857,2025-07-10,-0.07153955231013956,0.12872270291114252,-0.07667899136353729,-0.17361853924296075,0.1329367002671032,0.12681187541908795,-0.29738939783948437
40,0.2172297752568126,2025-07-11,0.14003935835939327,0.05593096658922865,0.1340004114045816,0.9336637855071808,0.05185418913259092,0.28798777839675177,-0.1322721334467589
41,0.2618299576414339,2025-07-12,0.1917717634243225,0.5443883550945151,0.19141555992477924,0.6385434850437408,0.5432160863163747,0.05958252549322675,0.3386901039921558
42,0.39451755005566,2025-07-13,0.3198558682726,0.05808052124253705,0.32061547049461164,0.2005888825618982,0.05993682094517363,0.1638751646649232,0.44645266268081635
43,-0.0206189887112931,2025-07-14,0.10325751296580592,0.16241092300043866,0.08642947770622272,0.5466046372557039,0.15815441846749237,0.2997839072008382,0.06725722250036514
44,0.3450854425262224,2025-07-15,0.35760350973873617,0.4911816208038182,0.3722859526580654,0.840051253005789,0.4972669569667727,0.3438696676946757,0.06777925592910737
45,0.3777155263300153,2025-07-16,-0.12396332028672075,0.07597450554788474,-0.12971598064765089,0.7497920355754834,0.07082056630606275,0.032402993429793726,-0.3859318588833694
46,0.24720567167782476,2025-07-17,0.3292204844371936,0.2695691366212374,0.33796792714676327,0.30612243354251445,0.2731792025844329,0.13484717547382127,-0.045556838300515906
47,0.28702006524619605,2025-07-18,0.1945468198104602,0.09024034335248504,0.1998401465332915,0.5687013614900629,0.0895006270738294,0.5679328802039482,-0.21251341173886695
48,0.29587198845973717,2025-07-19,0.17972180478714483,0.1582359075777268,0.18006037953704757,0.5740002914413551,0.15735455756220296,0.0822348931451371,0.1720507452241451
49,0.45885903776364223,2025-07-20,0.6253624381676254,0.27651347277918537,0.6218373406496331,0.6873653620257381,0.2745580230194922,0.6819748166698149,0.14984743169770215
50,0.06688205432290655,2025-07-21,0.33862332969157843,0.08165864756573625,0.3278518659143561,0.5829408606230418,0.07362205015740529,0.0673356084007093,-0.08350206050975169
51,0.5043218893111934,2025-07-22,-0.47152087642877,0.29175148787477234,-0.4851384882702398,0.6079436359493865,0.29242022140674284,0.4098544702118012,-0.030083134752688135
52,0.25372185081469784,2025-07-23,0.6934553630594471,0.43127484006646716,0.6936041591265554,0.7571438326097549,0.4346278232774999,0.6180709530482323,-0.37689449695812993
53,-0.05670323870684541,2025-07-24,0.3623825142902796,0.5068227894969171,0.3559778971262998,0.5413574346998729,0.5079899469417524,0.669972978879108,-0.16532403744360752
54,-0.031985816929289465,2025-07-25,0.5005964573998472,0.2316535385994101,0.4986719704920757,0.6534371075784294,0.23993540508479302,0.3432075064042922,-0.41682067960776525
55,0.391312541849698,2025-07-26,0.3517926427942548,-0.03163770201880501,0.35116391132981956,0.5233551593419055,-0.03043754037788239,0.44219079122377664,0.2592551331377186
56,0.279054877485987,2025-07-27,0.06270729871134574,0.21517251450971822,0.06253937527440014,0.2588856390230128,0.2166650833187564,0.11376290730834036,0.25275527681608745
57,0.3135728697721163,2025-07-28,0.3367344079086619,-0.1528003615806135,0.3391474231189102,0.5111165666611691,-0.1509192495950544,0.47416694855095143,0.1517527848339742
58,0.17219462417541492,2025-07-29,0.17881740597042642,0.3205649583846521,0.1793320627301405,0.5364269688168825,0.31568264782208694,0.33605847830464397,0.07018868906897714
59,0.5765090866361672,2025-07-30,0.7003126645156714,0.582317663687546,0.7003321519202549,0.7487134216492398,0.5829920965764073,0.7905264712042753,0.5782953344566211
60,-0.3932798692876244,2025-07-31,-0.4681028478948081,-0.42636658681385736,-0.46293940757591506,-0.3167051776154858,-0.4312816823680336,0.496794517565726,-0.49564600824752747
61,0.2945551209717476,2025-08-01,-0.4068992690803698,0.40684713432129954,-0.3928626438398476,0.45978641533791753,0.4061337701604099,0.06690205725589156,-0.027323539724776847
62,0.14792579835617928,2025-08-02,0.5675375505222742,0.01041907443195571,0.5683832485890685,0.48348773588330163,0.011473678391865257,0.5171808866256979,-0.14344121389766792
63,0.28877139681478897,2025-08-03,-0.10341558525407592,0.13610399342403848,-0.10279003893418562,0.4660707346686004,0.13592009562389012,0.0028743947439712637,0.4281107432318372
64,0.3940336321761983,2025-08-04,0.28160959233690874,0.2113385882668412,0.2811611937774043,0.5897699223672033,0.21205728887797326,0.5227102646390787,0.39547433930049264
65,0.4553145635390323,2025-08-05,0.5306649282840413,0.31167926570445026,0.5305648202584233,0.7137043300600231,0.3123401451602764,0.31808508099724914,0.13039974008991795
66,0.42099896913253304,2025-08-06,0.38835989109212954,0.29584534471738205,0.38241082554787836,0.6288617799551812,0.2939121128758416,0.6043395279180173,0.06256073042543511
67,0.38267575883581423,2025-08-07,0.015405850533270043,0.36687833750881155,0.013575850313523994,0.49815817159048775,0.3665639391101149,0.3766334396952101,-0.10799686898151332
68,0.5723546875988118,2025-08-08,0.3578592664504614,-0.17864525779772758,0.35867111648450883,0.8055933131686608,-0.17420642526773483,0.21571803150411906,0.24535620924700002
69,0.1407645993017996,2025-08-09,0.3361322632626689,0.49402414530454075,0.3360304538854634,0.6501354064288053,0.4932523294069972,0.5795697035858433,0.30460223547449816
70,0.18237832931971343,2025-08-10,-0.13949814511579472,0.3100743008425877,-0.14575759074237826,0.2393128781749939,0.3095151789209017,-0.1013052310073967,-0.35923694203014034
71,0.02385003039865846,2025-08-11,-0.2423139299987056,-0.15246238740229912,-0.24087917768192116,0.49860995771101013,-0.1542419306010585,0.07665093116833023,-0.20294099279484665
72,0.2197743906890415,2025-08-12,-0.13937557670524575,0.3351711714296259,-0.1447236194090152,0.47007049137533913,0.33753552601683257,0.4040110960429013,0.2951546540031577
73,-0.11214449201403448,2025-08-13,-0.4064554693283574,-0.23059931238493184,-0.4067623835082564,-0.16164430827795473,-0.22687765386146494,-0.07140392368980464,-0.12427006069485637
74,0.34955844635720335,2025-08-14,0.29971545618330486,-0.19449388375960952,0.3099512781489214,0.682321266720419,-0.19131310488709877,0.8195541621925395,-0.3012023252035702
75,0.23374621305480878,2025-08-15,0.29357518281405376,-0.2409046609919927,0.29558568544530406,0.48843874358205674,-0.23936798550520286,0.4123202545861878,0.05201580637206592
76,0.326946862753454,2025-08-16,-0.39226032263005106,0.4701363521146729,-0.39170720121044594,0.7581472929445424,0.470958733516345,-0.1704069647202126,0.14142384988912457
77,-0.1631434326105394,2025-08-17,-0.28527095979430533,-0.20776354152585372,-0.291580856237742,0.19150397605575403,-0.2088805515221099,-0.5194534252801435,-0.22929098419233387
78,0.16789219200714298,2025-08-18,-0.4947050364852476,0.13619513108463052,-0.49719570676246605,0.709043210696388,0.14005078525392448,0.5873126800365874,-0.2675514786675598
79,0.26396679903148224,2025-08-19,0.16136161658427725,0.0892603068769465,0.16455650714271944,0.47542980144094976,0.09058501872008631,0.13277764995706617,0.22166291275355654
80,0.37119782971881315,2025-08-20,0.091588335880959,0.38341154837322794,0.091177472228564,0.5597944956393192,0.3834643115291081,0.26562767488686867,0.46751162800341767
81,0.3559161743482566,2025-08-21,0.12402877688684491,-0.11299722238555904,0.13477948929389694,0.6075343473832128,-0.11001410770456532,0.6231708797196801,0.05451915498762138
82,0.3197114495386602,2025-08-22,0.15571388962287194,0.3573478816080671,0.14612490466427755,0.4788440744342229,0.3581935067956913,0.25883935039456196,0.15069308097814105
83,0.4525729004562084,2025-08-23,0.7226773625365409,0.7395527193089534,0.7234716425147062,0.7573273812596241,0.7393021116718455,0.6701572132790654,-0.539265645501986
84,0.3400137890050092,2025-08-24,0.43949325886054874,0.23797607132198476,0.4397532063133247,0.3041431633081446,0.23769384719941675,0.36576272774644336,0.5535787048262326
85,0.434211690461097,2025-08-25,0.12421823453695037,0.22940841232567624,0.12348769110480673,0.5326061440515087,0.2259135453105265,-0.1470712776062783,0.47582343787073184
86,0.35371200595807145,2025-08-26,-0.25173541947159855,-0.15033532507170969,-0.25449728328812876,0.41660932143624435,-0.15075252148236304,0.4619955240205035,0.5094768509868287
87,0.4186245125024327,2025-08-27,0.4699606028715853,0.31673854461767337,0.47021063884795783,0.6741292039219107,0.3192194925974929,0.4338805613231846,0.4098440635427049
88,0.1090806295204959,2025-08-28,-0.16928300250280534,-0.13055403028461263,-0.1692449899290579,-0.45434676719418055,-0.1307910037226371,0.16803819774236417,
