,neg_macd_30m_12h,neg_macd_30m_60d,neg_macd_30m_7d,neg_macd_hist_12h_7d_30m,neg_macd_hist_30m_30d_90d,neg_macd_hist_30m_3d_7d,neg_vwap_deviation_15d,neg_vwap_deviation_1d,neg_vwap_deviation_30d,neg_vwap_deviation_7d
2025-07-22,0.4170749824591623,0.527342894102341,0.5051810220068275,0.39476491383713963,0.5284774441297967,0.4724771789563544,0.5681104709332321,0.4665387672038596,0.5910243114383839,0.5486049408583069
2025-07-23,0.10925417014019445,0.750105549922793,0.7102042642833892,0.02820549453422204,0.7531393729539361,0.6407794469806816,0.7793820165634593,0.4734037859635816,0.8439281555235408,0.6794056208834907
2025-07-24,0.3132053142538168,0.4460602724508991,0.4735817176974234,0.2988653169678623,0.43387649676483486,0.44521579885189366,0.28268936592040134,0.30636557728844394,0.3951379826646747,0.5265853728860663
2025-07-25,-0.04192157662668802,0.7166424940417897,0.5394306540793342,-0.08021189516549135,0.6941815245694354,0.25128916390755157,0.7019097229274965,0.0020097754785416257,0.7395141564688239,0.4590519212718297
2025-07-26,0.418981607134176,0.5419522851572436,0.44896393052466743,0.36155632830762413,0.5322423340129614,0.5089109597207524,0.49735724924989433,0.001763918372388004,0.5466342207719498,0.4759623921918592
2025-07-27,0.3535259319864084,0.307714948508623,0.27307631915872593,0.36018511635886563,0.306384750964971,0.368408055050337,0.28461384738926476,0.4838603177942176,0.3565778161930256,0.2820202921228993
2025-07-28,0.2465734014897146,0.42059092665445325,0.40809290117399794,0.21745066519503947,0.4164132712398903,0.3511596188135693,0.4610882657545414,0.3326946370554128,0.4562540965681165,0.46803163308863194
2025-07-29,0.2276733605244389,0.42517178621748714,0.45439879537945466,0.20316097693084487,0.42789652311738596,0.4315495796643364,0.5948396179040206,0.5744285702725695,0.4411463449387737,0.49713984517237947
2025-07-30,0.5863988236197212,0.6894391620453673,0.7222870043604013,0.570401312442384,0.6968013855971987,0.720191808761508,0.7036033875592665,0.6850826889090682,0.6775776925330202,0.7225202079206535
2025-07-31,-0.5076305760925495,-0.3225378581911258,-0.30259534549424494,-0.5228917878963757,-0.3166117259468732,-0.3549605098680587,-0.2739711378936085,-0.35037759645042965,-0.3490164959899574,-0.2692686450096908
2025-08-01,0.5933485346862991,0.387934872730196,0.5260493457152513,0.5757044310550122,0.4199297933251347,0.7127234365487575,0.48624297691545243,0.7641345563165135,0.3809635774842827,0.44995772248217586
2025-08-02,0.28231489470486565,0.4079703734662965,0.5103405081566456,0.25871002159206663,0.4376955264203414,0.3843619135861881,0.4667178378276364,0.21165054256504579,0.4032975737177892,0.4443046697928836
2025-08-03,0.7848535686998291,0.4417465908332107,0.36071339768673477,0.7615874906360998,0.3998434059205468,0.4126472273873817,0.4533194779155792,0.6269864891224151,0.5525652275872992,0.4083118827183389
2025-08-04,0.6192881137080768,0.5978170656701862,0.5050924855283565,0.6038710947026812,0.5436204488417714,0.644531982099724,0.6032353666856393,0.6633588666892994,0.6451312489212571,0.5324768532544483
2025-08-05,0.6778195903110752,0.672852406612432,0.7282204457758081,0.6571005972079466,0.7069101493593639,0.6904490341526909,0.7373626349532069,0.6523092802836769,0.6896711143225519,0.764014139156699
2025-08-06,0.4343911890243256,0.5526480691412778,0.5119827948162317,0.4093366056787866,0.5293093788527984,0.503927071341876,0.5245152938746538,0.31748452042388564,0.5516423279996381,0.5149092882676738
2025-08-07,0.357611919939813,0.4365906404254731,0.4258954004181235,0.33984071065730903,0.4237597691028829,0.4584610426668424,0.41356975384092104,0.5172704281625273,0.4387706632538943,0.40393996787649844
2025-08-08,0.660215834380952,0.7028983521965787,0.654661446414029,0.643148031581011,0.7171980567319404,0.5447030654609694,0.7492784568115908,0.6432893418119936,0.7080233359889283,0.7223813277022129
2025-08-09,0.3995456164318895,0.6188285662802391,0.5830557082389148,0.38075996423438524,0.6202231432621077,0.49362173704755996,0.6097256091906451,0.4787043478869634,0.6079419839985091,0.5446372921678185
2025-08-10,0.5387882807365377,0.3184744202716578,0.41514273436372134,0.5263179498369822,0.3216449447683763,0.5778594325213581,0.2945290824664117,0.5211969473369743,0.28340378809574784,0.3777881230814461
2025-08-11,-0.0007657439334202644,0.4398875589412913,0.32050659936208736,-0.0293395703766755,0.42009286819390157,0.16553395632471415,0.3736134172519524,0.030053560134423826,0.4199151424975496,0.2505532729354346
2025-08-12,0.2354659443765664,0.5024434268589489,0.5407812051365566,0.21027963339843234,0.5027058650230887,0.41367066158519267,0.49510536294894286,0.15590848916429384,0.49271476979887996,0.6952838054934453
2025-08-13,-0.14952674263064233,-0.15725800475750407,-0.1381331749231848,-0.14995164890341012,-0.15503626393295472,-0.1529182164901713,-0.14508612026162962,-0.019383335427554875,-0.17095223038689938,-0.08742586948400548
2025-08-14,0.25708835382527434,0.6060460284409751,0.5851179553985989,0.1973699306990166,0.60145789732643,0.5263308330949986,0.6015521551883134,0.45988897328037437,0.6048934523062853,0.5897392062208163
2025-08-15,0.26041764575533627,0.4198808660890183,0.44476837296373,0.2351868152903904,0.42446843682562574,0.5875267068072572,0.4367306620779757,0.8079612639741455,0.4383876030150907,0.4220249356854576
2025-08-16,0.488276135033863,0.593028508003402,0.5804680451987603,0.46547957406566387,0.6404916079822338,0.34333934237840635,0.42295253829739937,0.4063049511976349,0.6535155097291439,0.5911665011249632
2025-08-17,-0.16877603934962454,0.0655361308726972,0.24263128580687826,-0.20193257979721935,0.13286058217177546,0.26885584922931344,-0.058708211193471777,-0.190156991397532,0.1620015647604159,0.088498415697865
2025-08-18,-0.02536599454630824,0.7105269190501048,0.5606556021328265,-0.06680825263490901,0.6707534767716421,0.32680550328271096,0.6719908879388704,0.1618550884121356,0.6679395688653548,0.4974185096277217
2025-08-19,0.5885262571680925,0.47379444465577464,0.5372251804872097,0.5816282779490353,0.4931669620846079,0.6059018713422264,0.4777643841275475,0.4795623917099934,0.48024131435881423,0.5141802652073935
2025-08-20,0.521557931900065,0.4808050151327598,0.35921196071091005,0.5359563644640349,0.4264397736310267,0.3288591757406708,0.5984895811462991,0.4117962282085792,0.5600675531814714,0.36291785054269854
2025-08-21,0.36422853282941337,0.5675414230899822,0.5669085573063791,0.33404164777692413,0.5703299663609164,0.522108860849764,0.5858856137553375,0.46363116112866953,0.5914297510390687,0.7200392725925411
2025-08-22,0.3968811410003724,0.44373116107154376,0.41239511865187983,0.3871200198752418,0.4284076918458279,0.41072413512264894,0.4293706094985494,0.41409088532327026,0.42819093347831666,0.4002796275077974
2025-08-23,0.5774331807349358,0.7414994424122802,0.732970797353516,0.5399374855591531,0.7448442377070853,0.689166690348408,0.7616108321436525,0.733147366645204,0.7618087835351861,0.7634760094822363
2025-08-24,0.3920298157614007,0.25852109499586334,0.2750084338111397,0.40325698960603307,0.28004326224856413,0.26123022926224987,0.3254601049906116,0.3260834790449894,0.312791609772601,0.3465080585902601
2025-08-25,0.5788272916544872,0.473151564184161,0.5653695374293987,0.5670714230699128,0.5138456713661109,0.6840421809440489,0.5305488351879787,0.7080498333460289,0.4908269298297635,0.5589061558819547
2025-08-26,0.2846250817748775,0.39568216222982106,0.2766900678926926,0.28438410643676004,0.337545395461082,0.19917787066334952,0.3082425197882159,0.2092630726677214,0.38254319252218394,0.3261478816585058
2025-08-27,0.4932406993205424,0.6156786105324732,0.5324060698126549,0.46980886101320446,0.5575050872621182,0.581128640546753,0.5793474179924515,0.4829634666630655,0.615386431403406,0.6079204524084537
2025-08-28,0.13128263975783502,0.7106716651965265,0.7049868462748528,0.07596681823588726,0.7617799919004905,0.3468937536251546,0.8646659283705116,0.2352436993448761,0.7389354925994749,0.7053355644012896
2025-08-29,0.5776992776276009,0.5076584656372124,0.5203938980696723,0.5409913682571668,0.5169469404041894,0.5286841182083328,0.578333673702884,0.5741979620655847,0.5395900820708077,0.532019681353365
2025-08-30,0.4845119850400681,0.3008251803059311,0.13482876456673137,0.5227417482990787,0.18220351656636408,0.11314400174626572,0.26221889365257284,0.21710408908046475,0.35435395651000695,0.268086577148691
2025-08-31,0.5087936877697442,0.7157945326385039,0.7272381424251237,0.4825978070758278,0.7440691559784619,0.6978993934033388,0.673023024319833,0.5368322675313468,0.6340651688756772,0.7430407386542035
2025-09-01,0.578245539106476,0.6391254597472991,0.5892954493382179,0.5703204287425387,0.5903535471990653,0.6265144852773779,0.6056933124833931,0.6120691505618342,0.6418129585418876,0.5883689508936767
2025-09-02,0.701830181775177,0.6001585055341375,0.6251397555362282,0.6734697787837298,0.5746966536673915,0.7682083756199909,0.6051193836200459,0.8001430884852387,0.6288027919170683,0.6663305476913859
2025-09-03,,,,,,,,,,
