CloseDateTime,neg_macd_30m_12h,neg_macd_30m_60d,neg_macd_30m_7d,neg_macd_hist_12h_7d_30m,neg_macd_hist_30m_30d_90d,neg_macd_hist_30m_3d_7d,neg_vwap_deviation_15d,neg_vwap_deviation_1d,neg_vwap_deviation_30d,neg_vwap_deviation_7d
2025-05-01 11:35:00,-1.258645284638873,-0.7431434173563151,-0.8132337182556972,-1.1786942777879528,-1.5916495312008498,-0.5119481003099637,-1.237454752463738,-1.2783495655197537,-1.9543997112732994,-0.42151169587195786
2025-05-01 11:40:00,-1.239877014665768,-0.7429064832529046,-0.8119511278119975,-1.1583205027927488,-1.5909645154198873,-0.5086587170906803,-1.274150246733805,-1.3977159720347316,-1.9801021696276673,-0.4708631311146386
2025-05-01 11:45:00,-1.2633067810699543,-0.7470856740737608,-0.8235778142455369,-1.1811679846728014,-1.5971329178409903,-0.5265324774564041,-1.289617779987348,-1.4479476340520474,-1.9910130793552616,-0.49184490375862133
2025-05-01 11:50:00,-1.2946448107665804,-0.7521310655681337,-0.8377262627732356,-1.212089056587248,-1.604644360105533,-0.5484975842823107,-1.3016047906110766,-1.4873257848013346,-1.9998590189612164,-0.5088433428123849
2025-05-01 11:55:00,-1.3246636275251285,-0.7570874260386629,-0.8516012481406022,-1.24162535877026,-1.6120160688222214,-0.5699597649951542,-1.3020630685129708,-1.4883408418358757,-2.0004690597680472,-0.509803171021019
2025-05-01 12:00:00,-1.338073837824098,-0.7603353294911734,-0.8604709283777351,-1.2541308181241164,-1.6167350890240357,-0.5831718156372376,-1.30659594326622,-1.5041988111726263,-2.003727806509581,-0.5159173362468557
2025-05-01 12:05:00,-1.3385074420627154,-0.762239612794657,-0.8654049071254278,-1.2533362115074758,-1.6193679806752466,-0.5899005701478711,-1.3051461775152575,-1.5001577270527715,-2.00312525722843,-0.5144106392244432
2025-05-01 12:10:00,-1.342097097961119,-0.7644669288139033,-0.8712806490991287,-1.255780309534423,-1.6225018837599936,-0.5981649212754707,-1.3242820510069544,-1.5615670061421105,-2.016624841503217,-0.5401521266893492
2025-05-01 12:15:00,-1.3621855623504613,-0.7684413968374197,-0.8822572393896307,-1.2751094742834252,-1.6283464368763085,-0.6147654067754493,-1.326142268802952,-1.5650158940306103,-2.0181822787483945,-0.5429923824816856
2025-05-01 12:20:00,-1.3482009522889422,-0.7688667515053115,-0.8828485859828517,-1.2595294426887431,-1.6286818513273273,-0.6143002803503923,-1.2980006101207502,-1.473634213383604,-1.9988813639164693,-0.5053786636922359
2025-05-01 12:25:00,-1.3718915982561688,-0.7732159842903319,-0.8949130128858143,-1.2825517848905128,-1.6351070810864603,-0.6326565600538754,-1.3592389223213044,-1.669367318694709,-2.0417928145944817,-0.5880156658306951
2025-05-01 12:30:00,-1.3467085219204369,-0.7724748033275513,-0.8920838850421711,-1.2555003593216174,-1.6336308882570068,-0.6265453637663245,-1.3052008305137701,-1.4943085832368987,-2.004866004412314,-0.5163857363920002
2025-05-01 12:35:00,-1.3343044154472674,-0.7730325197739433,-0.8930558113276026,-1.2415657110021767,-1.6341709408743565,-0.6266856364095654,-1.3186312254280583,-1.538685482246007,-2.0145628125710697,-0.5348798602128318
2025-05-01 12:40:00,-1.3342587945859663,-0.7748781970391863,-0.8977907226655352,-1.2402937940706236,-1.6367095453186555,-0.6329885033617467,-1.3251413627609185,-1.5593298176051613,-2.019425438897417,-0.5438197059804304
2025-05-01 12:45:00,-1.3816708376663662,-0.7817097902648508,-0.9170971592321513,-1.2876165677060427,-1.6469854258441974,-0.6631652414634364,-1.3715594930869204,-1.6995632757791448,-2.0520567062026864,-0.6067253790374824
2025-05-01 12:50:00,-1.3828105280276897,-0.7837473332552037,-0.922372130778743,-1.2875129225061452,-1.6498193092477857,-0.6702693680578484,-1.3648658970856409,-1.6745710732709114,-2.047791195642157,-0.59828455245442
2025-05-01 12:55:00,-1.3827242455314925,-0.7856564284487766,-0.9272672669537267,-1.286154811292653,-1.65245332758821,-0.6767352337280093,-1.3462341640682576,-1.6150622669576542,-2.0353826010160874,-0.5742023301614388
2025-05-01 13:00:00,-1.3808213908443634,-0.7873724977073614,-0.9315942547018353,-1.2829392839407614,-1.6547873158254423,-0.6822561993337295,-1.353494629964635,-1.6384328160330348,-2.040693740809493,-0.5841878465949304
2025-05-01 13:05:00,-1.3725649512185645,-0.7884205029114939,-0.9339640948098714,-1.27321957981711,-1.6560840153469087,-0.684553898492044,-1.3504839681255305,-1.6275238320955856,-2.0389463770753213,-0.5802937543946601
2025-05-01 13:10:00,-1.384586198350699,-0.7915879483296867,-0.942527622213109,-1.2842717565743849,-1.6606696561669918,-0.6969993387096893,-1.367416600560428,-1.6804204627787562,-2.0508643594004075,-0.603018734309499
2025-05-01 13:15:00,-1.4074467847700498,-0.7959077330219739,-0.9544530931833289,-1.3064142482824317,-1.6670428300834104,-0.7149304190262563,-1.3897603285530673,-1.7474869631385916,-2.0666316224425465,-0.6332369836517485
2025-05-01 13:20:00,-1.4265866279368036,-0.7998748797829534,-0.9653362724140263,-1.3247210179048943,-1.672867374563035,-0.7311067529472134,-1.3852592584630297,-1.7293756343143614,-2.0640185345201263,-0.6279350573050583
2025-05-01 13:25:00,-1.4689207890781295,-0.8063032851748676,-0.9834056881315272,-1.3667611479201682,-1.6825105415428985,-0.7590291285868479,-1.416117722733102,-1.8071370168869298,-2.0859810724843504,-0.6700062075828425
2025-05-01 13:30:00,-1.5006849299278322,-0.8116825187936427,-0.998392131715426,-1.397936095283989,-1.6905235808390733,-0.7818321181373531,-1.4268610124294903,-1.8344814674929908,-2.093681207122568,-0.6847244653936613
2025-05-01 13:35:00,-1.4529180896733789,-0.8087594965845593,-0.9890935719825562,-1.3476399241758614,-1.685650404013101,-0.7647630145570127,-1.3192945429964782,-1.4795508988981074,-2.02052166901475,-0.542648583605638
2025-05-01 13:40:00,-1.3520637624754148,-0.8001718361049054,-0.9632468623781519,-1.2430483464924404,-1.6719874885565487,-0.7206190449999293,-1.2828730661071641,-1.3471452336021743,-1.9964008521171062,-0.49546478338534083
2025-05-01 13:45:00,-1.1989279061143032,-0.7859378238668279,-0.9209180914157645,-1.0850334237923303,-1.6495647089063157,-0.6495631454264633,-1.272535370171427,-1.264960527142286,-1.9902263320812057,-0.48304547780151136
2025-05-01 13:50:00,-1.1021016192559638,-0.7773923137453385,-0.8952573361732942,-0.9848375023272474,-1.635974598103138,-0.6060029809680331,-1.2683829908752595,-1.2265851847638294,-1.9880996944808238,-0.4785890260818335
2025-05-01 13:55:00,-0.9989225602432541,-0.7680662260576226,-0.86733233598003,-0.8782175306719213,-1.6211751682953615,-0.5588104091023356,-1.2043427967521336,-0.9846590098849998,-1.9447136931575746,-0.3946355508396314
2025-05-01 14:00:00,-0.8435779123304067,-0.7530959425487941,-0.8229346469745081,-0.7182996982708888,-1.5976195906595316,-0.4847337820296376,-1.1568331125096327,-0.7897555358278548,-1.9124077078067379,-0.33203461586079736
2025-05-01 14:05:00,-0.7937871190937098,-0.7489973869757766,-0.8103568528786503,-0.6666167836901892,-1.5909406041281766,-0.46298969355262326,-1.2241740075394802,-0.9435508052618389,-1.959621253934407,-0.4223784217585208
2025-05-01 14:10:00,-0.8228171416267219,-0.7531214208712211,-0.8218252700547236,-0.6956831586750016,-1.5970234809936095,-0.48070666589128197,-1.2594870312427546,-1.0327674301094203,-1.9849987433788658,-0.47120511743557625
2025-05-01 14:15:00,-0.8349835241451029,-0.7555074555222676,-0.8282043827707697,-0.7074590158020779,-1.60040810405378,-0.49004558922932656,-1.2797234042713472,-1.08470066459744,-1.9993469674432764,-0.4985251664282578
2025-05-01 14:20:00,-0.9120265820511809,-0.7647417195725944,-0.854595073298671,-0.785642261321294,-1.6144196888839073,-0.5321580339241555,-1.3022680946155785,-1.1375979799970126,-2.015366088467846,-0.5293521460505554
2025-05-01 14:25:00,-0.9612394350623406,-0.7711563492282569,-0.8727211050511866,-0.8352561826725827,-1.6240528225854292,-0.5606290872983365,-1.3099108976776959,-1.1206879021564962,-2.0221364988878214,-0.5420166274275152
2025-05-01 14:30:00,-1.0064725160573484,-0.7772186091544226,-0.8898021407425194,-0.880749325694572,-1.6331373374207012,-0.5873250305653687,-1.3288563049561142,-1.1675080150710362,-2.0363032537124854,-0.5688831166104641
2025-05-01 14:35:00,-1.0109034746223053,-0.7790647926382815,-0.8945421054395696,-0.8844145536697252,-1.6356769206225605,-0.593722546698117,-1.3116490628103143,-1.0926547673272398,-2.0251407442843554,-0.5471995594055876
2025-05-01 14:40:00,-1.0951203133806022,-0.7892936717163581,-0.9237847545150158,-0.969775937428517,-1.6512254651506149,-0.6402798855246307,-1.365116200992595,-1.243411503345207,-2.063356781519468,-0.6206453492333023
2025-05-01 14:45:00,-1.1421407439105113,-0.7957565992255885,-0.9419887284083096,-1.0169511252374586,-1.6609260420355927,-0.6686157066730024,-1.3042431343779575,-1.0377884289439054,-2.0222123043903912,-0.5407443651527857
2025-05-01 14:50:00,-1.156195163349367,-0.7987967024476526,-0.9501756766177661,-1.0303434020149862,-1.6653133522405825,-0.6804856306663217,-1.3496919037381567,-1.1760370131663989,-2.0544367998697197,-0.6024127385084896
2025-05-01 14:55:00,-1.209459688731114,-0.8059896845344281,-0.9704934132849812,-1.083861573805326,-1.6761444765131894,-0.7122045697560041,-1.3761382280222552,-1.24234124915712,-2.073774626203248,-0.6391624927005017
2025-05-01 15:00:00,-1.294711379969763,-0.8166081372454788,-1.0008094789900053,-1.1700876431041598,-1.6922898226523622,-0.7602507489375335,-1.4391182998258436,-1.4238136477095977,-2.11824217570439,-0.7245896743089145
2025-05-01 15:05:00,-1.3956538646684409,-0.8290074628148024,-1.0363033602428895,-1.2722875402232952,-1.7111955865536015,-0.8166662499314059,-1.4685417908091103,-1.502104919799548,-2.1394118074369297,-0.7651128008187388
2025-05-01 15:10:00,-1.4957845553063305,-0.8414693021367409,-1.0719484668116204,-1.3735528712059781,-1.7301946207995098,-0.8731968382298146,-1.4953974638072782,-1.568739905649383,-2.158749887049871,-0.8016414252246581
2025-05-01 15:15:00,-1.7076388437443646,-0.8658206785635004,-1.1423183893693032,-1.5891099652138827,-1.7676414567279548,-0.9865182622470361,-1.5967047429368197,-1.8434572986604287,-2.2305423196441123,-0.938325039538294
2025-05-01 15:20:00,-1.8007139289022611,-0.8779999083063142,-1.1770427283919012,-1.6828292860744252,-1.7861906688073141,-1.0411379008397386,-1.5104973978664253,-1.550723398298282,-2.171792919264166,-0.8239869199186399
2025-05-01 15:25:00,-1.8126970672150646,-0.881784228970395,-1.1871970578016822,-1.6934290012696418,-1.7917081874040592,-1.055358119707932,-1.4731271130349564,-1.4197841281127312,-2.1471515935454604,-0.7758145194937158
2025-05-01 15:30:00,-1.8380419877609147,-0.8869755091194084,-1.2014582213805938,-1.7177095474202209,-1.799408435592988,-1.0762893369433693,-1.5084024522445145,-1.5239381832987857,-2.1741026397420793,-0.8273291735425381
2025-05-01 15:35:00,-1.8228700840554435,-0.8879594247925386,-1.2034048972409115,-1.7004700538419275,-1.8005773794437716,-1.0769730319488489,-1.4535930306485787,-1.33612281122281,-2.137549088785878,-0.7561188374153428
2025-05-01 15:40:00,-1.8250975105584504,-0.8907324940721506,-1.2105834352467928,-1.7010752585874294,-1.804523102940464,-1.0862457915684476,-1.5045425649653834,-1.4924294857801599,-2.1735996505139794,-0.8253751009557343
2025-05-01 15:45:00,-1.8106585149112577,-0.8917707570180101,-1.212681863843073,-1.6846051389234467,-1.805775480411887,-1.0871580480445262,-1.4637970250823187,-1.3538231074567397,-2.1459276839805477,-0.7714380508009878
2025-05-01 15:50:00,-1.7631237868665064,-0.889304516603456,-1.2045348205527655,-1.6342679412331336,-1.8015890309944074,-1.0712768600246243,-1.449083476208304,-1.3015336612405863,-2.1361330968731322,-0.7520880681129614
2025-05-01 15:55:00,-1.7029002232908355,-0.8854326956330905,-1.1922867163159028,-1.5709908008187015,-1.795222132403637,-1.048712217420769,-1.435620210746646,-1.254532296220789,-2.127357616141804,-0.7347876193113011
